#GRID	M_08_99NASH	1000000.000000	-536000.000000	8000.000000	8000.000000	46	42	1	LAMBERT	meters	30.000000	60.000000	-100.000000	-100.000000	40.000000

#############COPY OF THE INPUT FILE############################
##Input file for srgmerge that merges two surrogates

#OUTFILE=output\merged_surrogates.txt

#XREFFILE=data\srg_xref.txt

#OUTSRG=Population;1*{data\srg_nash_ref.txt|Population}

#OUTSRG=Housing;1*{data\srg_nash_ref.txt|Housing}

#OUTSRG=Half Pop Half Housing; 0.5*({data\srg_nash_ref.txt|Population}) + 0.5*({data\srg_nash_ref.txt|Housing})

#############END OF INPUT FILE###############################
#SRGDESC=7, Population
#SRGDESC=8, Housing
#SRGDESC=300, Half Pop Half Housing
7	47017	6	21	0.000004
7	47021	14	29	0.009757
7	47021	14	30	0.000264
7	47021	15	27	0.000021
7	47021	15	28	0.001720
7	47021	15	29	0.034448
7	47021	15	30	0.027640
7	47021	15	31	0.001713
7	47021	16	25	0.011914
7	47021	16	26	0.067210
7	47021	16	27	0.021273
7	47021	16	28	0.036376
7	47021	16	29	0.061226
7	47021	16	30	0.082613
7	47021	16	31	0.012593
7	47021	17	25	0.010360
7	47021	17	26	0.122828
7	47021	17	27	0.044502
7	47021	17	28	0.079043
7	47021	17	29	0.141129
7	47021	17	30	0.088469
7	47021	18	26	0.001501
7	47021	18	27	0.013002
7	47021	18	28	0.014162
7	47021	18	29	0.064268
7	47021	18	30	0.051965
7	47023	1	12	0.010397
7	47023	1	13	0.036557
7	47023	1	14	0.074273
7	47023	1	15	0.316463
7	47023	1	16	0.026340
7	47023	1	17	0.003832
7	47023	2	14	0.039658
7	47023	2	15	0.083283
7	47023	2	16	0.048584
7	47023	2	17	0.004655
7	47023	3	14	0.027911
7	47023	3	15	0.057053
7	47023	3	16	0.012142
7	47023	4	14	0.011464
7	47023	4	15	0.035591
7	47023	4	16	0.005665
7	47027	30	34	0.047677
7	47027	30	35	0.094260
7	47027	30	36	0.005779
7	47027	31	34	0.040212
7	47027	31	35	0.100613
7	47027	31	36	0.019968
7	47027	32	34	0.038272
7	47027	32	35	0.063794
7	47027	32	36	0.023730
7	47027	33	33	0.006792
7	47027	33	34	0.069010
7	47027	33	35	0.276872
7	47027	33	36	0.040943
7	47027	34	34	0.000752
7	47027	34	35	0.061204
7	47027	34	36	0.057267
7	47027	35	35	0.013733
7	47027	35	36	0.038333
7	47027	35	37	0.000788
7	47031	27	18	0.010663
7	47031	27	19	0.001900
7	47031	27	20	0.004489
7	47031	27	21	0.006505
7	47031	27	22	0.007531
7	47031	28	17	0.004678
7	47031	28	18	0.357943
7	47031	28	19	0.027701
7	47031	28	20	0.032138
7	47031	28	21	0.026244
7	47031	28	22	0.016824
7	47031	29	18	0.015361
7	47031	29	19	0.099749
7	47031	29	20	0.155632
7	47031	29	21	0.035390
7	47031	29	22	0.013212
7	47031	30	18	0.018716
7	47031	30	19	0.034118
7	47031	30	20	0.037755
7	47031	30	21	0.019916
7	47031	30	22	0.007232
7	47031	31	17	0.000618
7	47031	31	18	0.022928
7	47031	31	19	0.015941
7	47031	31	20	0.017622
7	47031	31	21	0.007628
7	47031	32	18	0.000927
7	47031	32	19	0.000638
7	47035	37	25	0.000377
7	47035	37	26	0.000192
7	47035	37	27	0.005414
7	47035	37	28	0.019974
7	47035	37	29	0.016837
7	47035	37	30	0.003516
7	47035	38	25	0.003353
7	47035	38	26	0.011433
7	47035	38	27	0.015971
7	47035	38	28	0.034190
7	47035	38	29	0.024564
7	47035	38	30	0.013222
7	47035	39	25	0.002146
7	47035	39	26	0.033794
7	47035	39	27	0.067751
7	47035	39	28	0.173159
7	47035	39	29	0.048949
7	47035	39	30	0.019556
7	47035	39	31	0.004013
7	47035	40	25	0.001041
7	47035	40	26	0.020896
7	47035	40	27	0.063787
7	47035	40	28	0.153866
7	47035	40	29	0.042984
7	47035	40	30	0.014224
7	47035	40	31	0.005377
7	47035	41	26	0.009501
7	47035	41	27	0.011914
7	47035	41	28	0.035760
7	47035	41	29	0.063779
7	47035	41	30	0.024196
7	47035	41	31	0.001591
7	47035	42	26	0.000827
7	47035	42	27	0.009952
7	47035	42	28	0.010914
7	47035	42	29	0.011446
7	47035	42	30	0.007272
7	47035	43	27	0.001665
7	47035	43	28	0.007015
7	47035	43	29	0.003583
7	47037	17	25	0.000171
7	47037	17	26	0.000414
7	47037	18	25	0.002019
7	47037	18	26	0.031968
7	47037	18	27	0.002500
7	47037	18	28	0.001716
7	47037	18	29	0.002458
7	47037	18	30	0.001363
7	47037	19	26	0.039979
7	47037	19	27	0.075996
7	47037	19	28	0.021082
7	47037	19	29	0.006836
7	47037	19	30	0.003516
7	47037	19	31	0.000009
7	47037	20	26	0.027258
7	47037	20	27	0.139128
7	47037	20	28	0.115897
7	47037	20	29	0.049593
7	47037	20	30	0.013351
7	47037	20	31	0.000520
7	47037	21	25	0.000602
7	47037	21	26	0.104611
7	47037	21	27	0.089651
7	47037	21	28	0.061988
7	47037	21	29	0.055649
7	47037	21	30	0.003844
7	47037	22	25	0.001251
7	47037	22	26	0.030011
7	47037	22	27	0.052086
7	47037	22	28	0.051455
7	47037	22	29	0.009766
7	47037	23	26	0.000237
7	47037	23	27	0.002765
7	47037	23	28	0.000312
7	47039	5	15	0.000007
7	47039	5	16	0.003732
7	47039	5	17	0.000929
7	47039	5	21	0.000300
7	47039	6	15	0.039709
7	47039	6	16	0.051952
7	47039	6	17	0.053482
7	47039	6	18	0.168583
7	47039	6	19	0.064384
7	47039	6	20	0.052050
7	47039	6	21	0.017865
7	47039	7	15	0.034118
7	47039	7	16	0.036627
7	47039	7	17	0.088647
7	47039	7	18	0.200486
7	47039	7	19	0.067587
7	47039	7	20	0.033235
7	47039	7	21	0.013862
7	47039	8	15	0.013147
7	47039	8	16	0.016865
7	47039	8	17	0.027611
7	47039	8	18	0.003839
7	47039	8	19	0.002689
7	47039	8	20	0.004929
7	47039	8	21	0.002573
7	47039	9	15	0.000790
7	47041	28	27	0.011324
7	47041	28	28	0.034252
7	47041	29	26	0.022216
7	47041	29	27	0.049279
7	47041	29	28	0.059123
7	47041	30	25	0.014219
7	47041	30	26	0.091118
7	47041	30	27	0.065637
7	47041	30	28	0.024593
7	47041	30	29	0.002282
7	47041	31	25	0.029384
7	47041	31	26	0.170093
7	47041	31	27	0.171978
7	47041	31	28	0.033196
7	47041	31	29	0.002583
7	47041	32	25	0.018272
7	47041	32	26	0.058087
7	47041	32	27	0.070845
7	47041	32	28	0.031916
7	47041	33	25	0.010758
7	47041	33	26	0.019269
7	47041	33	27	0.007899
7	47041	33	28	0.001677
7	47043	11	26	0.000225
7	47043	11	27	0.000000
7	47043	12	24	0.010641
7	47043	12	25	0.020781
7	47043	12	26	0.021708
7	47043	12	27	0.018005
7	47043	12	28	0.016567
7	47043	12	29	0.000699
7	47043	13	24	0.023195
7	47043	13	25	0.088628
7	47043	13	26	0.040226
7	47043	13	27	0.025262
7	47043	13	28	0.022728
7	47043	13	29	0.001573
7	47043	14	24	0.026415
7	47043	14	25	0.248635
7	47043	14	26	0.067030
7	47043	14	27	0.044543
7	47043	14	28	0.023452
7	47043	14	29	0.004423
7	47043	15	24	0.029423
7	47043	15	25	0.056081
7	47043	15	26	0.067726
7	47043	15	27	0.038800
7	47043	15	28	0.025327
7	47043	15	29	0.008598
7	47043	16	24	0.009361
7	47043	16	25	0.021078
7	47043	16	26	0.021503
7	47043	16	27	0.014164
7	47043	16	28	0.002100
7	47043	16	29	0.001104
7	47049	37	33	0.000608
7	47049	37	34	0.001547
7	47049	37	35	0.000859
7	47049	38	30	0.002539
7	47049	38	31	0.018363
7	47049	38	32	0.023230
7	47049	38	33	0.026057
7	47049	38	34	0.028912
7	47049	38	35	0.021702
7	47049	38	36	0.013097
7	47049	39	30	0.000048
7	47049	39	31	0.038207
7	47049	39	32	0.044986
